original_row_index,oof_pred,rating_true
10733,3.79,5.0
53980,3.81,3.5
51045,3.77,3.0
69720,3.61,4.0
36962,3.02,4.0
70603,3.19,5.0
55364,3.65,1.5
49720,2.98,4.0
21111,3.25,3.0
74294,3.01,3.0
45174,3.73,5.0
33538,3.43,5.0
40675,3.51,4.5
53505,3.56,1.5
66012,3.35,2.5
20361,3.72,5.0
79566,3.36,4.0
68304,3.76,4.0
74131,3.82,3.5
38990,4.22,5.0
29882,2.84,4.0
2706,3.64,5.0
34207,3.54,3.5
67589,3.34,5.0
55811,2.99,2.0
79877,3.33,3.5
56368,3.89,3.0
134,4.36,5.0
40551,3.77,5.0
1598,3.71,1.0
10478,4.13,5.0
64971,3.99,0.5
54877,4.01,3.5
81293,3.81,2.0
23015,2.87,3.5
42220,4.4,5.0
74260,3.36,4.0
42903,3.54,4.0
33497,3.49,5.0
38638,3.75,5.0
50575,3.53,3.0
11888,4.04,4.0
31167,3.81,3.0
27397,3.05,2.5
74402,4.04,4.0
11804,4.18,3.5
69415,3.64,4.0
36900,3.66,3.5
76666,3.72,4.0
63098,3.54,3.5
44332,3.94,3.0
59645,4.13,4.0
15657,3.43,3.5
69200,2.94,4.0
24872,3.72,1.5
73217,3.37,3.5
67182,3.06,3.0
15361,4.06,5.0
19946,3.91,4.5
28067,3.42,4.0
68586,3.91,4.0
69342,3.42,4.0
36805,3.57,3.5
71074,3.75,4.0
53529,3.37,3.0
59825,4.28,3.0
44050,3.28,2.0
7802,3.23,4.5
76198,4.0,3.5
16328,3.61,2.5
67308,3.92,5.0
50772,4.07,4.5
16005,3.86,1.0
37224,3.08,2.0
20929,3.9,4.0
47186,4.19,3.0
41076,4.07,5.0
62803,2.84,4.0
10574,3.9,4.0
32826,3.13,4.0
22790,3.47,3.5
61139,3.42,3.0
8987,3.97,3.0
60101,3.72,4.0
7452,3.98,1.5
17265,3.48,4.5
25099,3.19,4.0
26238,4.3,4.0
18265,2.94,3.5
3652,3.63,2.5
38817,3.75,4.5
48240,3.63,5.0
24500,3.51,3.5
34149,3.83,4.0
10526,3.39,2.0
24556,3.95,3.5
76310,3.68,4.0
27381,3.65,3.0
51675,4.04,4.0
14032,3.31,4.0
66707,3.32,4.0
15844,4.06,5.0
33102,3.69,3.0
1491,3.02,2.0
71423,2.99,2.5
47614,4.23,4.0
19615,3.95,5.0
17803,3.79,3.0
72207,3.8,4.5
61567,3.36,4.0
53443,3.48,4.0
44697,4.06,3.0
36814,3.77,4.0
3446,3.6,3.0
61692,3.96,5.0
59413,4.05,5.0
25878,4.24,4.5
40887,3.23,4.0
40693,3.65,3.0
77599,3.8,3.0
41594,4.17,5.0
9522,3.1,4.5
63094,3.34,3.0
38942,3.83,5.0
75497,3.82,2.5
65163,3.78,3.5
62628,3.93,4.0
32314,3.8,4.0
45336,3.17,4.0
67062,2.64,1.0
6985,3.85,4.0
48668,3.96,4.5
22643,3.12,3.0
72353,3.92,3.5
3388,3.66,2.5
9436,3.62,3.0
46522,4.11,4.5
21154,3.65,5.0
77508,3.21,3.5
25530,3.27,2.5
73354,3.6,3.0
74637,3.15,1.0
38836,3.63,2.0
10304,3.64,3.0
77578,3.02,3.0
19021,3.24,3.0
8858,3.01,3.0
41143,3.26,5.0
24643,3.03,3.5
72674,3.3,4.0
71403,4.01,3.0
71043,3.5,4.0
7655,3.74,4.0
30324,3.58,5.0
24944,2.71,2.5
6171,3.34,3.0
81048,3.17,3.5
8425,3.66,4.5
80978,3.78,3.0
43013,3.87,2.0
73650,4.03,4.0
50546,3.32,4.0
47146,4.04,5.0
2117,2.99,4.0
44339,2.8,2.5
10439,3.27,5.0
47611,3.52,4.0
47721,4.11,4.0
64996,3.91,5.0
78765,4.06,5.0
58212,4.11,4.0
68265,3.51,4.0
46660,2.93,3.5
20099,3.88,4.0
11073,3.25,3.0
31942,4.36,4.5
43550,3.79,2.5
3204,3.85,3.5
54235,3.93,2.0
26507,3.17,2.0
42814,4.37,4.5
30848,2.99,2.5
37995,4.02,4.0
64593,3.91,3.0
37519,3.19,3.0
57572,3.19,3.5
45759,3.87,3.0
37942,3.56,4.0
62044,4.18,4.5
16751,3.99,5.0
77344,3.41,2.5
53325,3.41,3.0
51928,3.84,3.5
26102,3.73,5.0
52280,3.92,4.0
47871,4.23,4.0
79756,4.16,5.0
9628,2.91,4.0
39872,3.33,4.0
41374,3.8,4.5
13940,3.75,3.5
21109,3.39,1.0
57919,3.21,3.0
27622,3.85,5.0
31206,3.61,3.5
64223,3.25,2.0
72388,3.66,4.0
4779,3.36,4.0
17307,4.01,3.0
73892,3.17,1.0
72820,3.29,4.0
59549,3.32,4.0
71954,4.06,5.0
64366,4.35,5.0
30888,3.26,1.0
34047,4.04,4.0
78843,3.75,3.0
32259,3.83,2.5
78351,3.94,3.0
59414,4.51,5.0
15500,3.75,4.5
28787,3.67,3.5
74987,3.13,3.5
61355,4.03,4.0
55547,3.44,2.0
67787,3.97,4.0
27603,3.89,3.5
23178,3.29,4.5
21652,3.51,4.5
31470,3.91,5.0
9927,3.42,4.0
5653,3.43,3.5
60553,4.11,4.5
49649,4.28,3.5
48199,3.11,2.5
55106,4.26,1.5
9180,3.66,3.5
28510,3.96,5.0
63290,4.03,2.0
72116,4.13,4.0
2461,2.96,3.0
64035,3.83,3.0
27911,3.4,4.0
33308,3.72,5.0
46946,3.87,4.0
26866,3.87,3.0
37159,3.68,2.0
14342,2.94,4.0
28611,3.63,5.0
29305,3.55,4.0
23252,3.38,2.5
1875,3.51,1.5
75974,4.07,3.5
71174,3.41,3.5
43249,3.98,4.0
4255,3.84,4.0
58853,4.51,5.0
9527,3.73,2.0
67399,4.13,5.0
29849,3.88,4.0
52710,3.6,4.0
39063,4.07,5.0
21297,3.49,3.0
43680,3.93,2.0
47733,3.05,2.0
42079,4.03,4.0
78363,3.95,4.0
18669,3.48,3.0
2085,3.68,1.0
1004,4.11,5.0
65092,3.36,3.0
63758,3.02,4.0
72389,3.93,4.0
27478,4.06,4.0
79607,3.4,4.0
11719,3.1,3.0
37418,3.91,4.5
19239,4.13,5.0
15405,3.76,4.0
72054,2.87,4.0
39417,3.42,3.0
79722,3.58,4.5
46541,2.73,3.0
44781,4.5,4.0
5319,3.6,4.0
14911,3.74,4.0
56287,3.89,5.0
79628,2.54,5.0
27140,4.03,5.0
68318,3.63,3.0
17116,2.95,1.0
31207,4.04,5.0
55635,3.75,2.5
2964,4.17,4.0
46903,3.74,4.5
63380,3.35,4.0
55432,3.37,3.0
55473,3.12,2.5
52514,3.42,1.5
4119,3.77,4.0
22023,3.49,4.0
38531,4.08,5.0
42455,4.17,5.0
53655,3.74,2.0
28732,4.05,3.5
21307,4.36,5.0
66848,2.98,4.0
68120,3.23,5.0
12679,4.2,4.0
72467,2.65,4.0
53083,3.51,4.0
2927,4.03,3.5
53376,3.71,3.0
65659,2.99,3.0
13215,2.83,2.0
77321,3.96,2.0
30577,2.88,1.0
74955,3.54,4.0
80124,3.89,4.0
57459,3.54,5.0
78013,3.98,2.0
29254,3.54,4.0
44633,3.34,3.0
33895,3.69,2.0
34561,4.1,3.5
50528,3.12,1.0
81534,3.67,2.0
24257,3.54,2.5
52323,3.19,5.0
11530,4.02,5.0
54792,2.52,1.5
40432,3.05,1.5
62178,4.22,4.0
10403,2.94,4.5
30930,3.72,3.0
50756,3.97,2.0
10166,2.94,3.5
10524,3.08,3.0
72978,3.5,5.0
13182,3.56,4.0
74875,3.65,5.0
22360,4.23,4.0
17,3.91,3.0
37299,3.62,4.0
73968,3.48,4.0
18788,3.87,4.0
55644,3.7,3.0
8640,3.63,4.0
32900,3.53,5.0
77428,3.52,2.0
27576,4.07,5.0
55919,3.9,3.0
15399,3.14,4.0
59174,4.36,5.0
30247,4.15,5.0
46954,3.87,4.0
62966,3.72,2.5
6681,3.81,4.5
54661,3.01,3.0
46104,3.12,5.0
54224,3.49,3.0
2436,3.62,0.5
41773,4.07,0.5
79754,3.73,4.0
13646,3.54,3.0
41798,3.45,5.0
10005,3.28,2.5
29059,4.09,4.0
11936,4.08,4.0
51634,3.9,4.0
32522,3.3,3.5
62768,3.7,4.0
56334,4.19,4.0
72822,3.76,5.0
77778,3.5,1.5
3801,3.89,4.5
8621,4.07,4.5
52042,3.3,3.5
5324,3.59,4.0
8456,3.48,3.0
69426,4.3,5.0
54976,3.87,2.5
78479,3.6,3.5
43297,3.81,3.0
74109,4.33,3.0
72777,3.51,3.0
39973,3.81,4.0
31811,3.71,4.0
15641,3.85,5.0
46211,3.22,3.0
8168,3.84,4.0
39755,4.4,1.0
18148,3.49,3.5
68352,4.35,5.0
54139,3.95,4.0
13141,3.65,5.0
69440,4.28,2.0
23402,3.49,4.0
51904,4.08,4.0
19489,3.14,4.0
17173,3.74,3.5
30294,4.01,5.0
27654,4.11,4.5
29822,3.48,3.5
79653,2.68,3.5
63223,4.05,2.0
77690,3.34,2.0
72209,4.05,5.0
50274,3.93,4.0
55379,3.46,3.0
56218,3.08,3.0
51859,3.68,4.0
68931,3.17,5.0
12902,4.1,4.0
44283,3.7,5.0
11399,3.82,5.0
25180,3.6,4.0
55934,3.87,4.0
76902,3.03,3.0
22744,4.02,4.0
46139,2.83,3.0
72468,3.95,4.0
43858,3.22,5.0
65117,3.89,2.0
41248,3.12,1.0
66172,3.66,4.0
77109,2.94,5.0
40167,3.18,2.5
16252,4.21,1.0
23375,3.63,3.5
4210,4.12,3.0
4953,2.69,3.0
6279,3.87,3.5
11047,3.83,4.0
76021,3.24,3.5
2800,4.05,4.0
32693,3.48,1.5
70849,3.37,2.0
1436,3.12,1.0
76365,4.06,5.0
37069,3.66,3.0
62849,2.97,4.0
41293,3.88,2.0
42573,3.45,4.0
66015,3.23,4.5
14427,3.47,4.0
32875,3.7,3.0
28954,3.56,4.0
39220,3.75,4.0
6333,4.16,2.5
31682,3.73,4.5
74284,3.79,5.0
42307,3.63,4.5
47138,4.28,5.0
5522,4.1,4.5
711,3.75,3.0
79207,3.26,3.0
56989,3.1,2.0
10699,3.91,4.5
40069,3.61,2.5
66551,3.21,3.0
66810,3.42,3.5
3205,3.47,4.0
15693,3.45,4.0
48185,3.32,4.5
32074,4.1,4.5
25669,3.67,4.0
17277,3.39,3.5
45204,4.4,5.0
69662,2.96,3.0
26420,3.11,4.0
6085,3.74,3.5
42615,4.24,5.0
38537,3.08,3.5
921,3.85,3.0
48602,3.0,1.0
36785,3.5,4.0
59854,3.74,3.0
3585,4.17,3.0
8642,3.1,3.0
36604,3.95,2.0
11845,3.74,4.0
7819,3.49,5.0
14162,4.11,3.5
65889,3.74,5.0
69992,3.86,4.5
37378,3.52,3.5
66472,3.19,2.0
19598,4.09,3.0
46739,3.55,3.5
7400,4.45,5.0
13670,3.53,2.5
51506,4.01,5.0
67413,2.98,3.5
11734,3.62,3.0
20895,4.13,3.0
44266,3.38,3.0
72342,4.3,4.0
73808,3.6,3.5
72496,4.54,5.0
25275,3.1,2.5
13535,3.32,2.5
61813,3.43,3.0
38840,3.54,3.5
47969,4.01,4.0
65048,4.07,0.5
27574,3.29,5.0
62232,3.48,3.0
58329,3.95,1.5
23257,3.87,4.5
29359,3.55,4.0
19595,3.76,4.0
2411,3.76,4.5
34515,2.78,3.5
945,3.15,1.5
78081,3.42,4.0
72409,3.9,3.5
57375,4.1,4.5
21819,3.01,1.0
19782,2.97,1.5
3608,3.19,3.0
72639,3.49,3.5
71549,3.39,0.5
1513,3.7,2.0
71569,3.71,3.5
59138,3.35,4.0
53341,3.83,4.5
57050,3.21,3.5
10368,4.11,5.0
64247,3.67,4.0
76109,3.3,4.0
58913,3.61,4.5
19728,3.52,2.5
37495,3.43,2.5
46008,4.21,4.5
78675,4.06,5.0
57194,3.85,3.5
69130,3.68,5.0
64444,4.11,4.0
80804,4.27,4.5
66549,3.25,3.0
6235,3.92,4.0
5117,3.26,5.0
64706,3.86,4.5
18013,3.29,4.0
52528,4.44,4.0
1719,2.73,3.0
9595,3.57,3.5
57973,2.9,3.0
38647,3.96,5.0
3832,4.1,4.5
60421,2.88,2.0
7429,3.9,3.5
45873,3.66,4.0
27455,3.11,4.5
73391,3.32,2.5
66923,3.3,4.0
77972,3.97,4.0
4274,3.87,5.0
9054,3.61,4.0
24354,3.75,4.0
12705,3.48,4.0
2531,3.81,1.0
68145,3.51,4.0
18580,3.91,2.0
76385,3.08,3.5
64898,4.2,5.0
12557,3.32,1.5
51734,3.36,3.0
26524,3.59,5.0
43890,3.79,1.0
67903,3.15,4.0
71953,4.14,5.0
80844,3.6,4.5
27826,4.08,3.0
233,4.45,5.0
59632,4.11,4.0
10711,3.02,3.5
6841,3.09,4.0
30100,4.17,4.5
58200,4.0,5.0
68587,3.22,1.0
60315,3.64,4.0
68563,3.56,2.0
64496,3.49,3.0
61570,3.73,5.0
40786,3.07,2.5
79158,4.2,3.0
49942,3.81,5.0
2732,2.96,2.0
74828,3.51,4.5
70728,4.02,2.0
602,3.57,4.0
46228,3.16,4.0
68336,4.51,2.0
19027,3.2,4.0
50347,4.08,5.0
58363,3.24,5.0
71697,3.4,3.5
67439,3.24,3.0
65777,3.74,4.5
3604,3.31,4.0
7748,4.03,5.0
6864,3.39,5.0
77794,3.29,1.5
49315,4.09,4.5
77,3.7,3.0
16394,3.39,3.5
62412,3.36,3.0
19253,3.96,2.0
50648,3.58,4.0
25096,3.96,3.5
55233,4.26,4.0
26004,3.31,5.0
2549,3.24,3.0
73824,3.25,2.0
65133,4.06,5.0
42819,4.1,4.0
4745,3.47,5.0
25871,3.85,3.5
14542,3.44,4.0
55529,3.89,3.0
48132,3.76,4.5
23977,3.53,4.0
71665,3.58,5.0
19040,3.32,3.5
35419,4.01,3.5
38065,2.87,1.0
31762,3.58,3.5
15229,4.05,3.5
42187,4.16,4.5
16377,4.16,4.0
24303,3.56,4.0
55853,3.59,4.5
446,3.64,2.0
77724,3.41,2.0
35482,3.68,4.5
43748,2.69,2.0
37013,3.77,3.0
7995,3.31,4.0
17830,2.35,0.5
77254,3.69,5.0
30084,3.96,4.5
27249,3.58,4.0
9179,3.84,4.5
66576,3.56,4.0
21244,4.13,4.0
49527,3.78,4.0
66195,3.89,4.5
38872,4.03,3.5
37326,3.36,4.5
32496,3.37,3.0
35373,3.49,3.0
61522,3.24,3.0
15664,3.23,0.5
44343,3.64,4.5
34450,3.49,2.5
27388,3.92,3.0
43928,3.27,3.0
41748,4.01,3.0
39991,4.18,5.0
61958,3.56,5.0
14041,2.45,3.0
24691,3.95,4.5
67771,4.19,5.0
56271,4.07,5.0
35991,3.81,4.0
54835,3.0,1.5
78799,4.04,4.0
46374,3.56,3.0
63202,3.96,4.0
69638,3.36,3.5
50176,3.86,4.5
55059,3.53,2.5
49225,3.82,4.0
1707,2.91,2.5
17893,3.69,3.5
14893,3.88,4.0
57812,3.76,3.5
19665,3.55,2.0
70750,2.74,3.5
10200,3.35,2.5
25801,3.97,3.0
80095,3.09,2.0
17596,4.0,4.5
58426,3.67,3.5
2795,4.37,4.0
63879,4.02,1.0
45951,3.36,3.5
70298,3.75,2.0
12052,4.05,4.0
28945,3.42,3.5
41639,3.87,3.0
76335,3.54,3.5
9690,2.91,3.5
46647,2.95,3.5
73443,3.27,3.5
31153,3.72,4.0
22411,3.67,2.0
18044,3.48,4.0
8153,3.33,4.5
22150,3.91,4.0
55198,3.66,3.0
34026,3.5,4.0
53288,3.91,3.5
59791,4.28,4.0
39250,3.99,4.0
1218,4.1,4.0
8386,4.01,3.5
68200,3.82,4.0
25259,3.23,3.0
33417,3.59,4.0
73369,2.98,4.0
22249,4.31,5.0
50428,3.74,5.0
65888,3.58,4.0
18838,3.2,2.5
40573,3.92,4.0
5666,3.39,3.0
6789,3.93,4.0
37927,3.64,2.0
76052,4.44,4.0
78473,3.51,3.5
5002,4.18,2.0
5705,3.55,3.5
67008,3.79,5.0
42171,3.1,3.5
69862,3.81,3.0
59887,3.81,2.5
40169,3.26,2.0
62833,3.82,4.0
44894,3.04,2.0
80433,3.69,4.0
7570,3.21,2.5
49561,4.1,3.5
33658,3.38,4.5
20186,3.79,4.5
48610,3.82,1.5
70438,4.24,4.0
62465,3.84,4.0
38967,4.16,5.0
39133,4.12,4.0
67827,3.76,4.0
44842,3.41,3.0
49260,3.41,0.5
68078,3.59,4.0
69848,4.01,4.5
65788,3.28,1.5
56813,3.56,3.0
68027,3.65,4.0
68508,3.77,1.0
71357,3.24,4.5
30662,3.47,2.5
38834,3.51,3.5
64056,3.45,3.0
5808,3.62,4.0
20725,3.29,3.0
238,3.59,4.0
78748,3.03,3.0
58235,3.89,4.5
26086,3.66,4.0
13035,4.16,4.0
60226,3.99,4.0
12817,4.2,5.0
21789,3.44,3.0
51511,3.6,2.5
60588,3.21,4.0
27705,3.01,4.5
55700,3.25,2.0
1705,3.49,3.0
29930,2.61,2.0
857,4.01,5.0
80716,3.69,3.0
59219,3.94,1.0
54104,4.19,4.0
40042,4.22,2.5
60391,3.43,2.0
56977,2.93,2.5
6390,3.71,3.0
36058,3.5,3.0
69113,3.79,3.0
6477,3.67,3.0
46235,3.75,3.0
59390,4.01,4.5
30262,3.82,5.0
66013,3.67,1.5
66838,4.1,4.0
31904,4.03,4.0
38168,3.74,4.5
17218,3.95,4.0
1766,3.43,2.5
6421,3.94,4.0
76847,3.54,3.0
80017,3.7,4.5
7406,4.2,4.0
31254,4.2,5.0
71768,3.33,3.0
73023,3.45,3.0
62226,3.02,0.5
37994,2.84,4.0
5372,2.49,4.0
30567,3.92,2.0
41443,2.98,3.0
39398,3.64,4.5
77442,3.41,2.5
70304,3.5,2.0
54882,3.84,3.5
24995,3.79,1.5
63867,4.12,4.0
41717,3.92,3.0
13721,3.85,4.0
34015,3.84,3.0
17478,3.68,4.0
32132,3.82,4.5
1625,3.45,0.5
34065,3.84,3.0
30565,4.07,4.0
58644,3.78,4.0
38444,4.02,3.0
17398,3.8,5.0
70821,3.42,3.0
80253,3.22,4.0
47901,3.45,3.0
6027,4.1,3.5
74802,4.0,4.0
54633,3.45,2.0
67788,3.97,4.0
20047,3.17,4.0
18492,4.14,3.0
78751,2.95,3.0
2106,3.9,3.5
59277,3.66,3.5
28975,3.38,5.0
20156,3.7,5.0
23235,3.28,2.0
4454,4.19,4.0
40464,3.95,2.0
55538,3.62,3.0
61791,4.14,4.0
30252,3.17,0.5
64742,4.01,4.5
35925,3.56,4.0
29163,3.22,3.0
20104,3.35,5.0
74736,3.11,3.0
47646,3.88,2.0
28391,3.66,5.0
10586,4.06,4.5
2535,3.49,3.0
76182,3.74,4.0
9472,3.15,4.0
67505,3.92,3.0
34096,3.94,4.0
65958,3.91,4.0
81356,4.21,5.0
59117,3.33,5.0
31308,3.92,5.0
1412,3.2,3.0
11054,3.5,3.0
8018,4.2,4.0
39569,3.57,4.0
74932,3.61,3.5
48893,4.37,4.5
3253,3.42,4.0
61030,3.66,3.0
31511,3.64,4.5
75291,4.03,4.0
29286,2.99,3.0
31401,3.95,2.5
57442,4.0,4.5
73056,3.6,3.0
22816,3.44,4.0
76458,2.91,3.5
44789,3.62,3.0
20916,3.99,3.0
3432,3.88,3.5
11039,4.15,5.0
67451,3.16,3.5
56739,2.95,3.0
81015,3.7,4.0
34010,4.18,3.5
61177,4.22,5.0
52145,3.79,3.0
62356,4.37,3.0
39778,4.13,4.0
74608,3.59,4.0
54263,3.91,4.0
47092,3.89,4.5
55760,4.27,4.0
4703,3.12,4.0
58810,3.15,5.0
80874,3.13,4.0
67591,3.39,4.0
63445,3.94,3.5
76733,3.1,4.0
80074,3.57,4.5
4625,4.06,5.0
75804,3.64,4.0
71115,3.82,4.5
78087,3.08,3.0
9493,3.98,4.0
61568,3.29,4.0
76632,3.42,3.0
33897,4.11,5.0
23452,3.96,5.0
7722,3.55,4.5
6008,4.22,4.0
27722,3.48,3.5
13770,3.25,3.0
81754,2.61,4.0
74226,3.84,4.0
13969,3.14,3.0
49396,4.26,4.0
54714,3.81,3.0
22077,3.17,5.0
78896,3.92,5.0
69749,3.59,4.5
26328,3.31,2.0
58694,3.65,4.0
10404,3.37,5.0
28188,3.42,4.0
2837,3.8,4.0
72567,2.34,3.0
8522,3.61,4.5
34455,3.15,3.0
66667,3.79,3.0
11779,3.61,4.0
46420,3.81,4.0
61356,3.7,3.0
17831,4.11,4.0
41454,3.18,3.0
18460,3.69,2.5
62810,3.41,3.0
29297,3.67,4.0
76652,3.73,4.0
48808,2.99,0.5
74204,4.24,4.0
9044,3.4,4.5
44274,3.0,3.0
38133,3.57,3.5
2358,3.17,4.0
6355,3.77,4.0
35688,3.4,3.0
11972,3.53,2.0
34806,3.84,4.0
54739,3.85,4.0
77424,3.43,3.5
29964,3.83,4.0
50327,3.97,5.0
22712,3.47,3.0
27412,4.04,4.0
17318,4.03,3.5
16408,2.97,3.0
46395,3.43,3.0
74185,4.07,4.0
47103,3.54,4.0
3907,3.56,1.5
28466,4.3,4.0
80419,3.65,4.0
61437,4.15,5.0
4429,3.73,4.0
13873,3.8,2.5
8176,3.47,4.0
49558,3.4,5.0
80644,4.34,3.5
26797,3.56,4.0
65322,3.58,4.0
9160,3.26,3.0
47922,3.45,4.0
13042,3.91,4.0
69456,4.26,2.0
55447,3.96,3.0
16780,3.34,3.0
79352,3.45,3.0
40332,3.07,2.0
29066,4.16,5.0
33161,3.84,4.0
65573,3.32,3.5
31876,3.47,4.0
76174,4.44,5.0
53107,4.46,4.0
21436,3.13,1.0
77682,3.57,2.5
75986,4.08,4.5
56391,3.96,4.0
7261,4.07,4.0
74416,3.7,3.0
54993,3.73,1.5
18172,3.23,3.5
42962,4.13,4.0
37102,3.49,2.0
73240,4.04,4.0
9909,3.74,3.0
7973,3.92,3.0
11191,3.05,2.0
75318,3.82,5.0
64837,3.85,5.0
14751,3.36,2.0
15848,3.17,5.0
37043,3.48,3.5
28648,4.12,4.0
61617,3.57,1.0
50762,4.09,4.0
23305,2.93,3.0
67856,3.75,4.0
29554,3.62,3.0
64342,3.9,5.0
49841,3.85,4.5
2478,4.07,4.0
6271,2.68,4.0
1040,4.05,4.0
6118,4.02,3.5
42749,3.81,0.5
6856,3.77,4.0
33585,3.56,5.0
47768,3.32,3.0
14389,3.79,5.0
29411,3.16,4.0
13850,3.54,4.0
52777,3.2,2.0
33178,3.62,3.0
7533,3.28,5.0
36691,3.88,3.0
76113,3.95,1.0
35752,3.65,3.0
149,3.95,5.0
63775,4.18,4.0
49928,4.02,5.0
59161,4.02,4.0
26705,4.24,4.0
74244,3.18,3.0
67029,3.68,1.5
62747,3.45,3.0
13397,3.23,3.5
56062,3.95,5.0
58475,4.0,4.0
24584,3.35,4.0
40343,3.38,1.0
39710,2.97,4.5
28387,3.85,5.0
78816,3.95,2.0
69928,3.99,4.0
50644,2.97,4.0
28993,2.92,4.5
20879,4.07,3.5
11356,3.71,4.0
56961,2.93,1.0
73834,2.54,2.0
6594,3.81,4.5
65971,2.88,0.5
25800,3.94,3.0
6353,3.26,3.0
51281,4.26,1.0
68619,3.21,5.0
48074,3.96,4.5
80894,3.74,3.5
68259,3.45,5.0
31969,3.81,4.5
48721,4.35,4.5
22478,3.5,4.0
19122,4.24,4.0
51429,3.62,5.0
24659,3.69,3.5
62016,4.39,4.5
33409,4.01,5.0
51722,3.56,3.0
44072,3.4,4.0
31769,3.37,3.5
17610,4.2,5.0
50077,3.99,5.0
54054,3.3,4.0
9597,2.76,3.5
43130,3.92,5.0
20793,3.74,5.0
19026,4.16,2.0
70665,3.11,4.5
65027,3.61,4.5
16669,3.59,2.0
26001,3.52,4.0
16600,3.91,2.5
29868,3.57,2.5
63579,3.52,0.5
20132,3.59,5.0
28904,3.83,4.0
41423,3.08,3.0
64596,3.37,3.5
58265,3.25,2.0
42174,2.86,0.5
51889,4.13,5.0
30011,2.98,4.0
34109,3.75,4.0
79559,2.83,5.0
4108,3.86,2.0
13416,3.7,4.0
28783,3.39,2.5
53783,3.8,3.5
7990,3.29,4.0
81786,2.76,4.0
47423,4.37,4.0
49498,4.1,5.0
80921,3.51,4.0
13327,3.29,3.5
4962,3.97,4.0
62169,3.41,2.0
61666,3.87,4.0
49773,3.96,5.0
57581,3.58,5.0
36974,3.42,4.5
17350,3.33,4.0
53161,3.56,4.0
34691,3.48,4.0
20260,3.7,3.0
74497,3.41,3.0
6040,3.65,3.0
21756,3.27,3.0
22684,3.71,3.0
1068,4.52,3.0
58405,3.66,4.0
81086,3.12,3.0
6165,3.84,3.0
12821,3.97,3.0
4957,3.03,4.0
52406,3.81,4.5
15427,4.03,3.0
69645,3.61,3.5
14372,4.22,4.5
77374,3.44,3.0
79032,3.36,4.0
48667,3.73,3.0
30233,3.91,4.5
64428,4.13,4.0
44067,3.34,5.0
34925,4.13,4.0
50221,4.05,5.0
50918,3.81,5.0
34306,3.44,3.5
59427,3.55,4.0
53217,4.07,4.5
72278,3.67,4.0
60173,4.43,5.0
43127,3.68,2.0
72988,3.51,4.0
47430,3.73,4.0
57810,3.75,4.5
55285,3.25,2.0
47327,3.81,4.0
63957,3.29,3.0
62327,4.11,4.0
65137,4.22,5.0
11862,3.81,4.0
20592,3.47,4.0
61123,4.18,3.0
64932,3.78,4.0
4342,3.81,4.0
69643,3.43,3.5
45234,4.14,5.0
11520,3.07,5.0
68288,3.32,1.0
36922,3.5,4.0
53684,3.15,0.5
80926,3.91,4.0
65108,3.69,2.0
11294,2.88,1.0
33600,3.61,4.0
59805,3.51,3.0
28281,4.15,5.0
44580,3.2,3.5
61434,3.58,3.0
61882,4.12,3.0
81353,3.83,5.0
34697,3.84,4.0
45119,3.77,3.0
42652,3.84,2.0
35809,3.64,4.0
34920,3.87,3.5
47355,4.23,4.5
30954,3.74,4.0
26779,3.81,5.0
4698,3.79,4.0
51603,3.82,2.0
72699,3.95,4.0
39130,4.44,5.0
42203,3.59,2.0
48151,3.54,3.5
43162,3.48,3.0
10667,3.54,4.0
5076,3.54,4.0
9254,3.45,2.0
6267,3.46,3.0
58716,2.92,2.0
6236,3.83,3.5
78216,3.59,4.0
75224,3.31,4.0
52925,3.48,2.0
49988,2.91,3.5
67857,3.47,4.0
111,4.27,4.0
52970,3.83,5.0
79889,3.07,3.5
28610,3.57,5.0
60659,3.05,2.0
33106,3.0,2.0
18436,3.51,3.5
47547,3.07,3.0
39635,3.54,4.5
66901,2.44,1.0
31144,3.84,4.0
11378,3.73,4.5
80115,3.87,2.5
45488,3.35,4.0
21316,4.2,4.0
73331,2.88,3.5
38842,3.64,3.5
29113,3.47,5.0
12604,4.16,4.0
71162,3.08,3.0
1370,3.79,5.0
72702,3.43,4.0
41478,3.49,4.0
31791,3.96,4.0
48780,3.85,3.0
66008,3.44,1.5
36548,4.2,2.5
54705,3.71,4.0
56220,3.97,2.0
67337,3.06,3.5
60231,3.91,4.0
24190,3.94,3.0
18730,3.27,0.5
50406,4.47,5.0
9400,4.02,4.0
55375,3.24,2.5
73597,3.24,3.0
70198,4.18,4.0
17120,4.05,3.0
28189,2.88,1.5
12147,3.71,5.0
74835,3.89,4.0
6867,3.92,4.0
43569,3.34,3.5
64189,3.62,5.0
2417,2.88,3.5
72395,4.23,3.0
50806,4.08,4.0
5738,4.17,4.5
29346,3.56,4.0
66407,3.29,3.0
17370,3.53,1.0
61142,3.88,4.0
59786,3.88,3.0
38372,3.72,3.5
79988,3.13,4.0
41491,4.22,4.0
66726,3.78,4.5
52017,3.68,3.0
49247,3.52,4.0
56535,3.99,5.0
63951,4.04,4.0
14448,4.13,3.0
15174,3.7,4.0
30555,3.39,3.5
7846,4.23,5.0
71158,4.08,5.0
47566,3.56,5.0
44774,3.66,3.0
23845,3.76,0.5
39495,3.76,3.5
32000,4.02,4.5
20255,3.21,2.0
67823,4.02,4.5
43670,3.15,3.5
10603,3.9,4.0
