original_row_index,oof_pred_knn,rating_true
52111,3.69,3.0
52113,3.91,3.5
52115,3.98,4.0
52118,4.04,1.0
52119,2.67,1.0
52120,3.16,4.5
52121,3.46,4.0
52122,3.13,2.0
52123,2.91,1.0
52124,3.74,3.0
52126,3.68,4.0
52127,4.04,1.0
52129,3.74,3.5
52131,3.16,2.0
52132,3.91,4.0
52134,3.87,2.0
52138,4.2,4.0
52139,3.29,2.0
52140,3.19,4.0
52141,3.82,3.0
52142,3.95,3.0
52143,3.52,3.0
52144,3.53,4.0
52147,3.56,3.0
52148,3.81,5.0
52149,4.22,3.0
52150,3.72,4.0
52151,3.66,3.5
52152,4.0,3.5
52154,3.69,3.5
52155,2.54,0.5
52156,3.83,4.0
52160,4.09,3.5
52161,3.42,2.5
52163,3.93,3.5
52165,2.82,4.0
52166,3.14,2.5
52167,3.71,3.5
52168,4.08,3.0
52169,4.11,4.0
52173,3.67,3.5
52174,3.99,1.0
52175,3.63,3.0
52177,3.43,3.5
52178,3.87,2.0
52179,3.64,3.0
52181,2.84,2.5
52182,3.67,3.0
52183,3.73,3.5
52184,3.92,4.0
52185,3.24,3.0
52186,3.21,3.0
52187,3.68,2.0
52188,3.57,1.5
52189,3.33,4.5
52192,3.74,4.0
52193,3.46,2.5
52195,2.99,1.5
52196,4.2,4.0
52197,2.72,1.5
52198,4.01,3.0
52200,3.23,1.5
52201,3.34,3.0
52202,3.1,1.5
52203,2.86,2.0
52206,3.82,4.5
52207,3.98,3.5
52208,4.03,2.5
52209,3.79,4.0
52210,3.95,3.5
52211,3.32,3.5
52213,3.08,1.0
52214,3.76,3.5
52216,3.8,4.0
52217,3.36,3.0
52219,3.62,2.5
52221,3.68,4.5
52224,3.57,3.0
52227,2.91,2.0
52229,3.8,2.0
52230,3.96,3.0
52232,3.02,3.0
52234,4.01,3.0
52235,3.8,3.5
52238,3.58,1.5
52239,3.03,3.0
52240,3.64,3.0
52241,3.52,3.0
52244,3.54,2.5
52246,3.0,2.0
52249,3.53,3.0
52250,3.97,4.5
52252,3.91,5.0
52253,3.61,4.0
52260,3.07,3.0
52261,3.44,4.0
52262,3.26,3.0
52264,3.79,3.0
52265,3.89,5.0
52267,3.25,3.0
52268,3.32,3.0
52269,3.74,2.0
52270,3.94,4.0
52271,3.17,4.0
52276,3.45,3.0
52277,3.14,3.0
52279,2.64,4.0
52281,3.57,3.0
52282,3.53,5.0
52283,3.79,2.0
52285,3.24,3.0
52287,3.45,4.0
52288,2.72,2.0
52289,2.87,3.0
52291,3.17,4.0
52292,3.44,3.0
52293,3.37,5.0
52297,3.47,4.0
52298,3.43,5.0
52300,3.45,3.0
52301,4.24,5.0
52304,2.61,5.0
52306,3.51,4.0
52307,4.14,4.0
52309,3.52,5.0
52310,2.42,3.0
52314,3.68,3.0
52315,3.0,3.0
52316,2.91,4.0
52317,3.25,4.0
52320,3.39,3.0
52321,2.7,2.0
52323,3.16,5.0
52324,3.9,5.0
52327,3.05,3.0
52329,4.26,5.0
52331,4.06,5.0
52332,4.25,5.0
52333,4.53,4.0
52334,4.13,4.0
52336,4.24,3.0
52338,4.28,5.0
52341,4.12,5.0
52342,4.28,3.5
52345,3.95,3.5
52347,4.24,4.0
52348,4.21,5.0
52349,3.95,5.0
52351,3.95,5.0
52352,4.3,5.0
52353,4.21,5.0
52355,4.14,3.5
52356,4.06,3.5
52358,3.37,3.0
52359,3.54,3.5
52366,3.64,5.0
52367,3.45,3.5
52368,3.97,4.5
52369,3.35,4.0
52370,3.58,4.0
52372,3.26,4.0
52373,3.7,4.5
52374,3.85,2.5
52379,3.96,4.5
52380,3.32,3.5
52382,3.99,3.0
52383,3.5,0.5
52384,3.18,3.5
52390,3.64,4.5
52391,3.91,3.5
52392,4.25,4.0
52393,4.28,4.5
52394,3.94,4.5
52395,4.28,4.5
52398,4.0,4.0
52400,3.99,4.0
52401,3.99,5.0
52403,3.03,3.5
52404,3.48,4.0
52405,2.75,3.0
52407,4.01,3.5
52408,4.06,3.5
52409,3.74,3.0
52410,3.86,4.5
52411,4.08,5.0
52412,4.49,4.0
52413,3.91,3.5
52414,3.67,3.5
52417,3.64,4.0
52418,3.21,3.5
52422,3.22,4.5
52423,3.84,3.5
52424,3.1,3.0
52426,3.82,3.5
52427,3.17,4.0
52429,3.34,4.0
52432,3.9,3.0
52434,3.85,3.5
52435,3.97,4.0
52438,3.89,5.0
52440,4.21,4.0
52441,4.03,4.0
52443,3.76,4.0
52444,3.73,4.0
52445,4.26,3.0
52447,3.94,4.0
52448,2.93,0.5
52449,4.06,1.5
52450,3.83,3.0
52453,3.89,2.5
52455,3.06,2.5
52456,3.84,3.0
52457,3.69,1.0
52458,3.61,2.0
52459,4.04,3.0
52460,4.06,4.5
52462,3.34,3.0
52465,4.16,3.0
52466,4.31,5.0
52467,3.37,2.0
52472,3.74,3.0
52473,3.17,1.5
52474,3.06,1.0
52479,4.43,0.5
52482,4.12,5.0
52483,4.25,5.0
52484,3.23,1.0
52486,3.47,0.5
52487,3.23,2.0
52489,4.09,3.5
52490,3.65,2.0
52491,3.03,2.5
52494,3.73,1.5
52495,3.63,2.5
52496,3.6,3.0
52499,3.58,2.5
52501,3.1,2.0
52503,2.92,1.5
52504,3.27,3.5
52505,3.36,2.0
52506,3.28,2.0
52508,3.83,4.5
52509,3.1,2.5
52510,3.88,3.5
52511,3.44,2.5
52513,4.33,5.0
52514,3.54,1.5
52515,3.38,2.0
52517,4.15,4.0
52518,3.57,1.5
52519,2.84,2.5
52520,3.35,3.0
52523,3.57,1.5
52524,2.85,2.0
52525,4.47,4.0
52526,3.09,1.5
52530,4.17,4.0
52532,3.65,5.0
52533,3.29,2.0
52534,3.77,4.0
52537,4.22,4.0
52539,3.5,2.5
52540,3.87,4.0
52541,3.79,2.5
52543,4.23,3.5
52544,4.25,0.5
52551,4.01,4.5
52552,3.98,3.0
52553,4.27,4.0
52556,4.2,4.0
52559,4.17,2.0
52564,3.89,4.0
52565,3.1,3.0
52566,3.48,3.0
52567,3.4,3.0
52568,3.72,2.5
52570,3.33,2.5
52571,3.94,1.5
52572,3.15,1.5
52573,3.12,2.5
52574,3.69,3.0
52575,3.4,2.5
52576,3.54,2.0
52577,3.35,2.0
52578,3.46,4.0
52579,4.01,4.0
52580,3.4,3.0
52581,3.16,2.0
52584,3.57,0.5
52585,3.71,1.5
52586,4.22,3.5
52588,4.17,3.0
52593,3.83,3.0
52594,4.16,4.0
52597,4.13,3.0
52598,3.44,3.5
52599,3.27,2.5
52600,3.56,3.0
52601,3.62,4.0
52604,3.71,3.5
52605,3.6,3.0
52607,3.63,3.5
52609,4.0,3.5
52613,2.97,2.0
52614,3.61,3.0
52616,2.7,2.0
52618,2.96,2.0
52619,3.26,3.0
52620,2.5,1.5
52621,3.78,2.5
52623,2.44,2.0
52626,3.64,1.5
52627,3.19,1.0
52628,3.44,1.5
52629,3.3,3.5
52630,3.48,2.0
52631,3.3,2.0
52632,3.1,1.5
52633,4.16,3.0
52634,3.03,2.5
52636,3.74,1.0
52637,2.96,2.0
52639,3.17,2.5
52642,3.99,4.5
52644,4.02,4.0
52645,3.47,1.5
52646,3.88,3.0
52648,3.79,3.0
52651,4.01,4.0
52653,3.49,2.0
52654,3.6,1.5
52661,3.44,1.5
52663,3.98,2.0
52664,3.87,2.0
52666,3.8,3.5
52668,3.42,1.5
52670,3.44,2.5
52671,3.34,2.0
52672,3.6,3.5
52675,3.35,1.5
52678,2.94,1.5
52681,2.94,2.0
52685,3.81,3.0
52687,3.32,2.5
52688,3.91,3.0
52689,3.63,3.0
52690,3.63,3.0
52691,4.13,2.0
52693,3.53,2.0
52694,3.37,4.0
52695,2.55,0.5
52696,3.69,2.5
52699,3.74,1.5
52701,3.76,3.0
52702,4.04,4.0
52703,3.98,2.5
52704,3.73,2.5
52705,3.44,1.5
52706,3.71,4.0
52709,4.03,2.5
52711,3.64,2.5
52713,2.82,2.5
52714,3.5,3.5
52715,3.87,4.0
52717,4.0,3.5
52718,3.28,2.0
52720,3.22,2.0
52721,3.32,3.5
52722,3.54,2.5
52724,3.27,2.0
52726,3.75,4.0
52735,3.45,1.5
52738,3.44,4.0
52740,3.43,2.0
52741,3.7,3.5
52743,4.02,2.5
52744,3.62,3.5
52746,3.68,1.5
52748,4.15,3.0
52749,3.91,2.0
52750,3.48,1.5
52752,3.15,1.0
52754,3.36,1.0
52756,3.53,1.5
52759,3.32,2.5
52761,2.53,2.0
52762,3.37,1.5
52763,3.75,3.5
52765,3.05,1.5
52767,3.61,1.0
52768,3.27,1.5
52769,3.9,3.0
52772,4.0,3.0
52773,3.19,0.5
52776,3.65,3.0
52777,3.0,2.0
52779,3.52,2.5
52780,3.36,3.5
52781,3.4,2.0
52782,3.42,2.0
52787,3.63,4.5
52789,3.75,3.0
52793,3.28,2.0
52795,3.41,3.0
52796,3.7,2.5
52797,3.19,2.5
52798,3.77,2.0
52799,3.15,2.0
52802,3.06,1.5
52803,3.08,3.0
52804,3.51,3.0
52806,3.02,1.0
52807,3.04,1.5
52810,3.62,2.5
52811,3.58,4.0
52815,3.09,2.0
52817,3.9,3.0
52818,3.31,2.0
52819,3.73,2.5
52820,3.91,3.0
52821,3.84,3.5
52822,3.62,1.5
52823,4.29,2.0
52826,3.72,3.5
52828,3.46,1.5
52829,2.97,1.0
52830,3.23,2.0
52832,3.94,2.0
52834,3.08,2.0
52836,2.97,2.0
52837,2.95,1.5
52839,3.58,3.0
52840,3.25,3.5
52841,3.4,3.0
52842,2.81,1.5
52843,4.04,0.5
52844,3.59,2.5
52845,3.35,2.5
52846,3.94,3.5
52847,4.34,5.0
52848,3.18,1.5
52849,3.4,4.0
52850,3.73,2.0
52852,3.55,1.0
52853,2.34,1.5
52856,3.19,2.0
52857,3.33,2.0
52858,3.06,1.0
52859,2.82,1.5
52860,3.04,1.5
52861,4.05,4.0
52863,3.75,4.0
52864,3.51,1.5
52865,3.23,3.0
52870,3.33,2.0
52871,3.26,2.0
52872,3.89,3.0
52874,3.76,3.0
52875,3.33,1.5
52876,4.38,0.5
52879,2.83,1.5
52880,3.17,1.5
52881,4.1,3.5
52882,3.6,1.0
52883,3.73,3.0
52884,3.81,3.0
52886,3.43,3.0
52888,3.87,1.5
52889,3.18,1.5
52890,3.79,2.5
52892,3.44,2.5
52894,3.61,0.5
52896,3.37,1.5
52898,3.57,2.0
52899,3.15,2.5
52902,3.76,2.5
52903,3.89,4.5
52904,4.01,3.5
52905,3.66,2.5
52907,4.01,2.0
52908,3.58,0.5
52909,3.7,3.0
52910,3.45,2.5
52912,3.96,4.0
52913,3.39,3.0
52917,3.2,2.0
52923,3.74,1.0
52924,3.09,3.0
52925,3.41,2.0
52926,3.57,3.5
52931,3.02,1.5
52932,4.03,1.0
52934,2.74,1.0
52935,3.39,1.5
52936,3.87,3.0
52938,3.7,1.0
52940,3.13,0.5
52941,3.09,2.0
52942,3.88,2.5
52947,3.18,1.5
52948,3.95,3.0
52950,3.96,3.5
52951,4.05,3.0
52952,4.16,3.5
52954,3.39,2.5
52955,3.33,2.0
52957,3.4,0.5
52958,3.35,3.0
52959,3.82,2.0
52962,3.08,2.0
52969,3.76,3.0
52971,2.95,1.5
52972,3.96,3.0
52973,3.93,5.0
52974,3.21,3.0
52976,3.9,1.5
52977,4.33,0.5
52978,3.63,2.5
52979,3.22,3.0
52980,3.32,3.0
52981,4.03,1.0
52982,3.39,1.5
52983,3.34,1.0
52988,3.73,3.5
52991,3.67,3.5
52992,3.1,1.5
52993,4.09,2.5
52994,3.65,4.5
52996,3.8,3.0
52997,3.69,3.5
53000,3.91,3.5
53001,2.74,2.5
53002,3.55,3.0
53004,3.74,1.0
53005,3.89,0.5
53008,3.63,2.5
53012,4.26,3.0
53013,3.7,3.0
53015,3.28,1.5
53016,3.91,3.5
53017,3.13,3.0
53018,2.72,1.5
53019,3.22,4.0
53021,3.94,2.0
53023,2.74,1.0
53024,3.29,2.5
53025,3.87,4.0
53028,3.85,3.0
53031,4.06,3.0
53033,3.17,2.5
53034,3.87,2.5
53037,2.61,1.5
53038,3.78,3.0
53039,3.22,0.5
53043,3.86,3.5
53044,3.35,4.0
53045,3.67,3.0
53047,2.98,1.5
53048,3.69,4.0
53049,4.09,2.5
53050,3.97,3.5
53051,3.58,3.0
53054,3.62,3.5
53055,3.4,0.5
53056,3.6,3.0
53057,3.2,2.0
53059,3.51,0.5
53060,4.08,0.5
53067,3.89,2.0
53069,4.06,3.5
53070,3.39,4.0
53071,3.69,3.0
53072,4.24,4.0
53073,3.42,3.5
53075,3.62,3.5
53078,3.38,2.5
53084,3.45,3.0
53086,3.81,2.5
53088,3.48,4.0
53089,3.94,3.5
53091,3.82,4.0
53092,4.13,4.5
53093,3.32,4.0
53094,3.39,4.5
53095,3.77,3.5
53096,3.17,3.0
53099,3.67,3.5
53102,4.27,4.0
53104,3.97,3.5
53105,3.8,4.0
53109,4.05,4.0
53111,3.45,3.5
53112,4.13,4.0
53114,3.61,3.5
53115,3.6,3.0
53116,3.6,3.5
53117,3.22,4.5
53119,4.03,5.0
53120,4.16,3.0
53122,3.23,2.0
53124,4.25,4.5
53125,3.24,4.0
53126,3.32,2.5
53128,3.37,4.0
53131,3.94,2.5
53132,3.64,3.0
53134,3.89,4.5
53135,3.03,4.0
53136,3.45,4.0
53138,3.99,4.0
53139,4.28,5.0
53140,4.14,5.0
53142,4.35,5.0
53144,3.79,3.5
53146,3.87,4.0
53147,3.58,3.0
53148,3.55,4.0
53149,3.86,5.0
53152,3.03,2.0
53153,3.36,4.0
53157,3.39,4.0
53158,3.53,4.0
53160,3.27,3.0
53161,3.7,4.0
53162,2.86,5.0
53164,3.91,4.0
53165,4.05,4.5
53169,4.03,4.0
53170,4.06,2.5
53172,4.2,4.5
53173,3.32,3.5
53174,3.67,1.5
53177,4.12,4.0
53179,4.53,5.0
53180,2.74,3.0
53182,3.64,4.5
53183,4.09,1.5
53185,3.1,1.5
53187,3.18,3.5
53190,3.94,5.0
53191,3.45,2.0
53192,3.49,3.0
53194,3.47,3.5
53195,3.91,4.0
53196,3.84,4.0
53197,4.23,4.0
53198,3.0,2.0
53200,2.82,4.0
53202,4.02,3.5
53203,3.96,5.0
53204,4.34,4.5
53206,4.21,4.0
53207,4.17,5.0
53208,4.08,4.0
53209,3.96,4.0
53210,4.16,4.0
53211,4.12,5.0
53212,4.09,4.0
53213,3.65,4.5
53216,3.74,5.0
53218,4.11,5.0
53219,4.28,4.0
53220,4.17,3.5
53221,3.03,3.5
53225,4.07,5.0
53226,4.28,5.0
53228,4.35,4.0
53230,3.83,3.5
53232,3.81,3.5
53233,4.12,4.0
53234,3.99,2.0
53236,4.06,5.0
53237,4.08,4.0
53239,3.8,4.0
53240,4.19,4.0
53241,4.16,5.0
53243,4.19,4.0
53244,3.1,3.5
53245,4.0,4.0
53246,3.44,4.5
53247,4.2,4.5
53251,3.72,4.0
53253,3.78,4.0
53260,3.76,2.0
53261,3.87,4.0
53265,3.69,5.0
53266,4.15,4.5
53268,3.64,3.5
53271,3.79,4.0
53273,4.01,3.5
53274,3.8,3.5
53275,3.26,3.0
53277,3.61,4.0
53278,3.38,2.5
53281,3.64,0.5
53282,3.45,3.5
53283,3.83,4.0
53284,3.69,4.0
53285,4.24,4.0
53286,3.59,4.0
53287,3.57,3.5
53288,4.1,3.5
53289,3.52,4.0
53290,3.88,5.0
53292,3.06,2.0
53293,3.84,3.5
53296,3.78,3.5
53297,3.63,4.0
53299,4.23,4.5
53300,3.24,4.0
53301,3.27,3.5
53302,3.95,4.5
53303,3.4,4.0
53304,3.71,4.0
53306,3.87,5.0
53308,3.67,4.0
53309,4.01,4.0
53310,3.83,4.0
53313,3.48,2.5
53315,3.41,4.0
53318,4.07,5.0
53320,3.09,5.0
53330,4.15,4.0
53332,3.46,4.5
53333,3.1,4.0
53338,2.81,2.5
53339,3.8,4.0
53344,3.13,4.0
53345,3.69,3.5
53346,3.46,4.0
53347,3.08,4.0
53348,2.96,2.5
53349,3.17,1.5
53350,3.4,4.0
53352,3.51,4.0
53353,3.53,4.0
53354,4.06,3.5
53355,4.2,5.0
53357,4.28,3.5
53358,3.41,2.0
53362,3.65,4.0
53366,3.54,4.5
53368,3.83,4.0
53371,3.56,4.0
53373,3.35,3.0
53374,3.86,5.0
53375,4.08,4.5
53376,3.75,3.0
53378,3.7,3.5
53379,3.63,4.5
53380,3.64,4.0
53381,3.67,3.5
53382,3.7,5.0
53383,4.39,4.5
53384,4.06,3.5
53385,3.07,1.5
53386,3.98,4.0
53390,4.14,3.0
53391,3.87,4.5
53393,3.44,3.0
53398,3.31,4.5
53401,3.43,2.0
53402,4.26,4.0
53403,3.36,2.0
53404,3.34,2.0
53405,3.13,0.5
53406,3.59,3.5
53407,3.37,3.5
53409,4.1,4.0
53410,4.31,3.5
53411,3.38,1.5
53413,3.8,3.0
53415,2.8,1.0
53416,2.75,1.5
53417,4.1,2.5
53418,3.57,3.0
53424,2.97,2.0
53425,3.69,1.5
53427,3.07,1.5
53428,3.88,2.5
53430,4.09,3.5
53433,3.76,4.5
53434,4.08,4.0
53435,3.52,3.5
53437,4.35,4.5
53439,3.21,1.0
53440,3.46,2.5
53442,4.13,4.5
53443,3.44,4.0
53444,3.3,1.5
53446,4.53,5.0
53447,3.47,1.5
53448,2.92,1.0
53449,3.47,2.5
53450,3.85,2.0
53451,3.46,3.0
53454,3.74,2.0
53456,3.05,3.0
53457,3.05,2.0
53458,3.6,3.0
53459,3.76,4.0
53465,4.11,2.5
53466,2.95,0.5
53467,3.95,2.5
53468,3.84,5.0
53469,2.92,2.0
53470,3.28,2.0
53472,3.92,3.0
53474,3.85,2.5
53475,4.06,3.5
53477,4.26,4.0
53479,3.06,0.5
53481,3.81,4.5
53485,3.21,3.0
53489,3.47,3.0
53490,4.13,5.0
53491,3.52,3.0
53492,3.84,4.5
53493,3.72,3.0
53496,4.24,3.0
53497,3.84,1.5
53498,3.58,2.0
53500,3.79,4.0
53503,3.27,1.0
53506,3.49,1.5
53508,3.22,4.0
53509,3.32,1.5
53510,3.43,1.5
53513,3.24,3.5
53514,4.33,5.0
53519,4.14,4.0
53522,4.24,4.0
53524,4.16,4.5
53525,3.33,1.5
53526,4.06,5.0
53527,3.67,4.5
53529,3.43,3.0
53531,3.95,4.0
53533,3.74,4.0
53534,3.45,3.0
53535,4.29,4.5
53538,3.92,3.0
53539,3.8,3.5
53543,3.51,3.5
53544,3.6,2.5
53546,3.74,4.0
53547,3.79,2.5
53548,3.82,2.5
53549,3.38,4.0
53550,4.32,3.5
53553,4.33,5.0
53554,3.97,5.0
53555,4.3,3.0
53556,3.96,4.0
53557,4.27,4.5
53558,4.24,3.5
53560,4.28,4.0
53561,3.95,5.0
53562,3.85,4.5
53566,4.08,3.5
53567,4.27,4.0
53568,4.06,3.0
53569,3.96,4.0
53571,4.26,3.0
53573,3.93,3.5
53574,4.14,3.5
53575,3.41,4.5
53576,4.22,3.0
53578,4.13,3.5
53579,4.19,5.0
53580,3.93,2.5
53581,3.77,4.0
53582,4.22,4.5
53583,4.17,3.5
53584,4.24,3.0
53586,3.18,2.0
53587,3.51,4.0
53588,3.11,3.5
53589,3.45,4.0
53591,3.99,2.5
53593,3.49,2.0
53596,3.25,3.5
53598,3.6,4.0
53600,3.69,3.0
53602,3.48,2.0
53604,3.79,2.0
53605,3.23,1.5
53606,3.62,3.0
53607,3.47,1.0
53608,3.16,3.0
53609,3.58,3.0
53610,3.71,2.0
53611,3.28,1.0
53612,3.49,2.5
53613,2.82,0.5
53614,2.63,0.5
53617,3.63,2.0
53618,3.68,2.0
53619,3.56,2.0
53622,3.85,1.5
53623,2.97,0.5
53624,3.68,1.5
53625,3.93,4.5
53627,4.22,5.0
53629,3.69,3.5
53634,3.53,2.5
53635,3.83,2.5
53637,3.16,2.0
53640,3.34,1.5
53642,3.3,1.5
53646,3.98,3.5
53647,3.55,3.0
53648,2.65,1.5
53651,3.2,2.0
53652,3.74,1.0
53654,3.5,3.5
53655,3.65,2.0
53659,3.58,3.0
53660,3.6,3.0
53662,4.03,2.0
53663,4.07,3.0
53664,3.95,3.0
53665,3.9,4.5
53666,2.45,1.0
53667,2.65,1.0
53669,3.06,1.5
53673,3.5,4.0
53674,3.55,3.0
53675,3.17,2.0
53676,3.31,3.5
53677,3.24,4.0
53678,3.53,2.5
53680,4.09,3.5
53681,3.81,2.5
53684,3.18,0.5
53686,3.4,2.5
53688,3.81,4.0
53689,3.29,3.5
53690,3.15,2.0
53691,3.46,2.0
53692,3.47,2.0
53693,3.64,2.0
53696,3.44,3.0
53697,3.68,3.0
53699,3.96,3.0
53700,4.04,3.0
53701,3.6,2.5
53703,3.43,3.0
53704,3.14,3.0
53705,3.4,2.5
53706,3.88,4.0
53713,3.56,2.0
53717,3.66,1.5
53722,4.04,3.0
53723,4.02,3.5
53725,3.39,1.5
53726,3.94,1.0
53727,3.4,4.0
53729,3.36,2.5
53731,3.61,1.0
53732,3.83,4.0
53733,4.02,1.0
53735,2.94,2.0
53736,3.34,2.5
53737,3.67,4.0
53738,4.25,4.5
53739,3.62,3.5
53741,3.17,3.5
53742,3.24,1.5
53746,3.81,0.5
53747,3.67,3.5
53748,3.61,2.0
53749,2.96,2.5
53750,3.33,4.5
53751,3.34,2.5
53753,3.88,4.5
53755,2.92,1.5
53757,3.6,3.0
53758,3.14,2.0
53759,4.13,4.5
53764,4.23,2.0
53766,3.6,3.5
53768,3.76,2.5
53772,3.86,4.5
53773,2.83,0.5
53774,3.95,5.0
53776,3.92,4.5
53777,3.18,1.0
53778,3.73,4.0
53779,3.44,1.5
53781,3.04,2.0
53782,3.89,3.5
53784,3.68,2.0
53787,3.53,2.5
53788,3.34,1.0
53789,3.64,2.5
53790,3.65,3.0
53793,4.1,3.5
53796,3.5,3.5
53797,3.19,3.0
53798,3.72,2.5
53799,3.61,2.5
53800,3.9,3.5
53803,3.19,1.5
53804,3.2,2.0
53805,3.32,4.0
53806,3.54,3.0
53809,3.44,3.0
53812,3.06,2.5
53813,4.17,4.0
53814,3.86,3.0
53815,2.8,3.5
53816,3.36,2.5
53817,3.2,2.5
53818,3.9,2.0
53819,3.53,4.0
53821,3.38,3.5
53823,3.58,1.5
53824,3.9,2.0
53829,3.97,3.5
53830,3.53,4.0
53833,3.47,2.5
53834,4.42,2.0
53835,4.06,3.5
53836,3.99,4.0
53839,3.25,2.0
53842,3.45,2.0
53843,3.3,2.5
53847,3.85,0.5
53848,3.41,3.5
53852,3.76,3.5
53853,3.75,2.5
53855,2.94,3.5
53857,3.82,2.5
53858,3.27,2.5
53861,4.0,4.5
53862,3.47,1.5
53863,3.14,3.0
53864,3.41,3.5
53866,3.77,4.0
53868,3.68,2.5
53869,3.0,1.0
53873,3.62,4.0
53874,3.63,3.5
53875,3.27,4.0
53876,3.36,3.0
53877,3.06,0.5
53878,2.64,4.0
53879,4.18,4.5
53880,3.11,1.5
53881,3.61,4.5
53882,3.99,3.0
53890,3.83,1.0
53891,3.39,3.5
53892,3.14,2.5
53893,3.02,1.5
53894,3.15,3.0
53895,3.18,2.5
53896,3.59,2.0
53897,3.05,3.0
53898,4.09,3.0
53899,3.86,3.5
53900,4.0,3.0
53902,3.26,1.0
53903,3.48,4.5
53904,4.28,4.5
53906,3.63,2.5
53907,3.46,1.5
53908,3.49,3.5
53911,3.73,4.0
53912,3.68,3.5
53913,3.37,0.5
53915,3.83,3.5
53916,3.7,3.5
53917,3.28,5.0
53918,3.16,3.0
53920,3.65,3.5
53922,3.25,4.5
53923,3.56,2.0
53924,3.52,3.5
53925,4.04,3.0
53926,3.83,4.5
53927,3.94,3.0
53930,4.34,3.5
53931,3.44,2.0
53932,3.45,1.5
53933,3.76,2.5
53934,3.02,1.5
53939,3.73,3.0
53940,3.4,4.0
53941,3.37,1.0
53942,2.97,2.5
53943,3.83,3.5
53944,3.81,2.5
53946,3.33,2.0
53952,4.04,5.0
53953,2.7,3.5
53954,4.03,4.5
53955,3.74,4.0
53956,3.9,4.5
53957,3.86,3.5
53959,3.85,4.0
53961,3.48,4.5
53963,3.79,4.0
53965,3.74,3.5
53967,3.11,3.5
53972,3.61,4.5
53974,3.68,3.5
53975,3.94,4.5
53976,3.58,3.0
53977,3.14,4.0
53978,3.12,3.5
53980,3.69,3.5
53982,3.46,4.5
53983,3.73,4.0
53984,3.74,3.0
53986,4.09,5.0
53987,3.74,3.0
53988,3.63,3.5
53989,3.38,3.0
53991,3.32,2.0
53992,3.29,3.5
53994,3.22,3.5
53996,3.47,3.0
54002,3.62,3.0
54005,3.58,5.0
54006,3.39,3.5
54008,4.2,4.0
54009,3.45,3.5
54011,3.56,2.0
54013,3.37,4.5
54014,4.15,5.0
54015,3.45,3.0
54016,3.62,3.0
54017,3.34,2.0
54019,3.18,4.0
54022,3.37,3.5
54024,3.59,4.0
54025,3.72,3.0
54026,3.9,4.0
54027,3.74,3.0
54029,3.31,3.0
54034,4.13,5.0
54035,2.85,2.0
54037,2.68,1.0
54039,3.45,3.0
54040,4.06,4.0
54041,3.36,3.0
54044,3.46,2.0
54047,4.13,3.0
54048,3.39,4.0
54049,4.54,5.0
54050,3.47,3.0
54052,3.9,3.0
54053,3.84,3.0
54057,3.73,3.0
54058,3.57,4.0
54059,3.08,2.0
54060,3.58,3.0
54061,3.94,3.0
54063,3.84,4.0
54065,4.26,5.0
54066,3.38,3.0
54069,3.13,4.0
54070,3.59,4.0
54073,3.44,4.0
54074,4.13,5.0
54075,3.84,5.0
54076,3.32,2.0
54078,3.57,4.0
54079,4.17,4.0
54081,3.77,3.0
54082,3.26,4.0
54086,3.34,3.0
54089,4.34,4.0
54092,3.75,4.0
54093,4.01,4.0
54097,3.26,3.0
54098,3.29,3.0
54099,3.87,4.0
54100,3.75,4.0
54101,3.52,4.0
54102,4.03,5.0
54106,3.6,4.0
54107,4.05,4.0
54108,3.8,4.0
54111,3.29,3.0
54112,3.78,2.0
54115,4.07,4.0
54118,3.96,4.0
54119,4.27,5.0
54121,4.07,5.0
54123,3.94,5.0
54127,4.21,4.0
54129,3.91,5.0
54130,3.96,5.0
54132,3.8,4.0
54134,4.28,4.0
54135,3.45,4.0
54137,4.17,3.0
54138,3.47,4.0
54139,3.79,4.0
54140,3.97,4.0
54144,3.85,4.0
54145,3.46,4.0
54146,4.05,4.0
54148,3.66,2.0
54149,3.28,3.0
54150,3.6,4.0
54151,3.53,2.0
54152,3.78,5.0
54153,3.59,3.0
54154,3.89,4.0
54155,3.94,4.0
54156,3.6,3.0
54158,3.74,4.0
54160,3.51,3.0
54161,3.87,4.0
54163,3.35,3.0
54165,3.32,4.0
54166,3.39,2.0
54167,3.53,4.0
54168,3.66,4.0
54169,3.33,4.0
54171,3.79,5.0
54172,4.22,4.0
54173,3.6,3.0
54174,4.23,2.0
54175,4.1,4.0
54177,3.88,4.0
54178,3.72,3.0
54179,4.03,4.0
54182,3.25,4.0
54183,3.98,3.0
54190,3.87,4.0
54191,4.0,4.0
54192,3.96,3.0
54193,3.87,4.0
54194,3.56,3.0
54197,3.24,4.0
54198,3.2,3.0
54199,3.54,1.0
54200,3.58,4.0
54203,3.5,4.0
54204,3.44,3.0
54205,3.56,2.0
54206,3.41,1.0
54207,4.22,4.0
54208,3.77,4.0
54213,3.27,1.0
54214,3.29,3.0
54215,4.2,4.0
54216,3.99,3.0
54217,3.01,1.0
54218,2.99,2.0
54219,3.6,4.0
54220,3.41,3.0
54222,3.59,3.0
54223,4.03,3.0
54224,3.42,3.0
54225,3.6,3.0
54227,3.92,3.0
54228,3.4,3.0
54229,4.08,4.0
54230,3.6,4.0
54231,3.44,3.0
54234,3.75,4.0
54236,3.35,4.0
54237,3.83,2.0
54238,3.66,3.0
